canonical_smiles,molecule_chembl_id,IC50_nM,pIC50,MWT,LogP,HBD,HBA,RO5_Compliant
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,CHEMBL2216827,737.0,6.132532512140949,499.5060000000002,4.774300000000002,4,8,True
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(SCC(=O)N4CCOCC4)cc3)ncc2Cl)c1,CHEMBL5187169,9.1,8.040958607678906,525.0340000000003,4.692600000000003,3,8,True
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(SCCCN4CCOCC4)cc3)ncc2Cl)c1,CHEMBL5196024,27.5,7.560667306169737,525.0780000000004,5.556100000000004,3,8,False
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1,CHEMBL3891187,102.75,6.988218169451893,459.42800000000017,5.1243000000000025,3,7,True
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2Cl)c1,CHEMBL3919271,352.5,6.452840878672583,425.8760000000002,4.758900000000002,3,7,True
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Br)c1,CHEMBL3954906,102.75,6.988218169451893,440.3010000000001,4.859400000000003,3,6,True
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,CHEMBL3903641,102.75,6.988218169451893,429.4020000000001,5.115700000000002,3,6,True
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Cl)c1,CHEMBL3903707,335.0,6.474955192963154,395.85000000000014,4.750300000000003,3,6,True
C=CC(=O)Nc1cccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c1,CHEMBL2426281,270.0,6.568636235841013,389.84600000000006,5.146400000000003,3,4,True
C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,CHEMBL3290142,41.5,7.3819519032879075,560.5360000000001,6.176520000000004,4,6,False
C=CC(=O)Nc1cccc(Nc2ncc3nc(Nc4ccccc4)n(C(C)C)c3n2)c1,CHEMBL3678960,2.0,8.698970004336019,413.4850000000001,5.018900000000003,3,7,True
C=CC(=O)Nc1cccc(Nc2ncnc3cc(OC)c(OCCN4CCOCC4)cc23)c1,CHEMBL4436337,4.3,8.366531544420413,449.51100000000037,3.217500000000001,2,8,True
C=CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,CHEMBL1928947,37.0,7.431798275933005,490.92200000000014,6.508500000000004,2,6,True
C=CC(=O)Nc1cccc(Oc2cnc(C(N)=O)c(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,CHEMBL3663926,1.01,8.995678626217357,473.53700000000026,2.987700000000001,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c1,CHEMBL3604921,265.0,6.576754126063192,434.5040000000002,2.920320000000001,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3cc[nH]n3)cc(N3CCN(C)CC3)n2)c1,CHEMBL3604933,1950.0,5.709965388637482,420.47700000000026,2.6119000000000003,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(/C=C/c4cc(C)cc(C)c4)cc3)ncc2Cl)c1,CHEMBL4081703,22.4,7.649751981665837,496.99800000000016,7.577640000000006,2,5,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(CC(=O)N4CCOCC4)cc3)ncc2Cl)c1,CHEMBL4277822,100.5,6.997833938243493,493.95100000000036,4.191700000000003,2,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCN(C(=O)OC(C)(C)C)CC4)cc3OC)ncc2Cl)c1,CHEMBL3699617,327.75,6.484457299637878,595.1000000000004,6.246200000000006,2,9,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCN(C(C)=O)CC4)cc3OC)ncc2SC)c1,CHEMBL3799864,195.6,6.708631149548418,548.6690000000003,4.926100000000004,2,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCOCC4)cc3OC)ncc2Cl)c1,CHEMBL3699611,35.25,7.452840878672583,495.9670000000003,5.025700000000004,2,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)(C)C)CC4)cc3OC)ncc2SC)c1,CHEMBL3799138,209.65,6.678505133260413,576.7230000000004,5.562200000000005,2,9,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)C)CC4)cc3OC)ncc2SC)c1,CHEMBL3798887,88.6,7.052566278112949,562.6960000000004,5.172100000000005,2,9,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(F)(F)F)CC4)cc3OC)ncc2Cl)c1,CHEMBL3699600,35.25,7.452840878672583,576.9630000000003,5.009900000000004,2,8,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(F)(F)F)CC4)cc3OC)ncc2SC)c1,CHEMBL3799255,126.10000000000001,6.899284913426918,588.6120000000003,5.078400000000004,2,9,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3699616,650.0,6.187086643357144,612.6530000000006,6.249200000000006,2,8,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)cc3OC)ncc2Cl)c1,CHEMBL3699599,102.75,6.988218169451893,579.1010000000005,5.883800000000005,2,8,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC)CC4)cc3OC(F)F)ncc2SC)c1,CHEMBL3799428,25.05,7.601192269796735,584.6490000000003,5.518900000000005,2,9,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC)CC4)cc3OC)ncc2SC)c1,CHEMBL3800597,79.75,7.0982693082707815,548.6690000000003,4.926100000000004,2,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3699589,20.0,7.698970004336019,572.5440000000006,3.8053000000000026,3,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2Cl)c1,CHEMBL3699583,5.5,8.259637310505756,538.9920000000004,3.4399000000000015,3,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)NC)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3699597,20.0,7.698970004336019,571.5600000000005,4.6258000000000035,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3OC(F)(F)F)ncc2Cl)c1,CHEMBL3699620,20.0,7.698970004336019,635.0430000000003,6.746100000000005,2,9,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3OC)ncc2Cl)c1,CHEMBL3699619,200.0,6.698970004336019,581.0730000000004,5.856100000000005,2,9,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3OCC)ncc2Cl)c1,CHEMBL3699594,20.0,7.698970004336019,595.1000000000004,6.246200000000006,2,9,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3699596,12.75,7.894489815230026,572.5440000000006,5.052800000000004,2,9,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC(F)F)ncc2SC)c1,CHEMBL3798128,20.799999999999997,7.681936665037239,570.6220000000003,5.1288000000000045,2,9,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3699588,37.05,7.431211787684653,556.5450000000004,4.832900000000004,2,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2Cl)c1,CHEMBL3699587,5.5,8.259637310505756,522.9930000000004,4.467500000000004,2,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2SC)c1,CHEMBL3798501,44.1,7.355561410532162,534.6420000000004,4.536000000000004,2,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,CHEMBL4297865,1.9500000000000002,8.709965388637482,487.53900000000027,4.5092000000000025,3,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(N)c3)nc3[nH]ccc23)c1,CHEMBL4847264,2.1,8.67778070526608,484.5640000000003,3.952300000000001,4,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c([N+](=O)[O-])c3)nc3[nH]ccc23)c1,CHEMBL4850239,8.65,8.062983892535186,514.5460000000004,4.278300000000002,3,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2C(C)C)c1,CHEMBL3663924,1.7,8.769551078621726,515.6180000000004,4.111100000000002,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1,CHEMBL3663921,1.75,8.756961951313706,501.5910000000004,3.5501000000000014,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1C,CHEMBL3663923,1.15,8.939302159646388,515.6180000000004,3.858520000000002,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)c1,CHEMBL3787662,4.0,8.397940008672037,469.54900000000026,4.3701000000000025,3,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,CHEMBL3786343,11.35,7.945004138470859,486.6010000000003,5.103500000000004,2,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,CHEMBL1229592,5.0,8.301029995663981,494.9830000000003,4.550800000000003,2,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2SC)c1,CHEMBL3797606,136.0,6.866461091629782,506.63200000000035,4.6193000000000035,2,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)[C@@H](C)C4)cc3)c(C(N)=O)nc2CC)c1,CHEMBL3663931,1.5,8.823908740944319,515.6180000000004,3.938600000000002,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)[C@H](C)C4)cc3)c(C(N)=O)nc2CC)c1,CHEMBL3663932,1.13,8.94692155651658,515.6180000000004,3.938600000000002,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)N5CCC(Oc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)CC4)cc3OC)ncc2Cl)c1,CHEMBL2381504,42.0,7.376750709602099,846.323,4.4452000000000025,2,15,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)N5CCN(CCOc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)CC4)cc3OC)ncc2Cl)c1,CHEMBL2381516,39.0,7.4089353929735005,875.365,3.5984000000000016,2,16,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCC(C)Oc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,CHEMBL2381505,73.0,7.136677139879544,820.2850000000001,3.9589000000000025,3,15,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,CHEMBL2381515,59.0,7.229147988357855,820.2850000000002,3.9605000000000024,3,15,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,CHEMBL2381514,51.0,7.292429823902063,806.2580000000002,3.570400000000002,3,15,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCC#CCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,CHEMBL2381509,52.0,7.2839966563652006,831.2640000000002,4.000800000000002,2,16,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,CHEMBL2381511,292.0,6.534617148551582,863.3500000000003,5.557800000000006,2,16,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,CHEMBL2381508,174.0,6.7594507517174005,835.2960000000003,4.777600000000004,2,16,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,CHEMBL2381507,98.0,7.008773924307505,821.2690000000002,4.387500000000004,2,16,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,CHEMBL2381510,101.0,6.995678626217358,851.2950000000002,4.014000000000003,2,17,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,CHEMBL2381506,59.0,7.229147988357855,807.2420000000002,3.9974000000000016,2,16,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)c(C(N)=O)nc2CC)c1,CHEMBL3663928,1.03,8.987162775294827,515.6180000000005,3.9402000000000017,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3699598,65.0,7.187086643357144,592.6000000000005,4.246000000000003,2,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2Cl)c1,CHEMBL3699601,20.0,7.698970004336019,559.0480000000003,3.880600000000003,2,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2SC)c1,CHEMBL3797963,368.9,6.433091344773197,570.6970000000003,3.9491000000000023,2,10,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(N)(=O)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3699602,5.5,8.259637310505756,593.5880000000005,3.4899000000000013,3,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4ccncc4)c23)c1,CHEMBL4464404,2.3,8.638272163982407,533.5920000000003,5.516900000000003,3,8,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC(F)F)ncc2C(F)(F)F)c1,CHEMBL3699591,65.0,7.187086643357144,551.4720000000003,5.593800000000003,2,8,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC(F)F)ncc2Cl)c1,CHEMBL3699610,20.0,7.698970004336019,517.9200000000003,5.228400000000003,2,8,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3699581,35.25,7.452840878672583,515.4920000000003,5.001000000000004,2,8,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC)ncc2Cl)c1,CHEMBL1643971,12.75,7.894489815230026,481.9400000000003,4.635600000000003,2,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(N4CCN(C)CC4)c3)c(C(N)=O)nc2CC)c1,CHEMBL3663927,1.2999999999999998,8.886056647693163,531.6170000000004,3.558700000000001,3,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,CHEMBL3973862,65.0,7.187086643357144,501.3370000000002,4.925300000000004,2,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2C(F)(F)F)c1,CHEMBL3985134,65.0,7.187086643357144,490.4380000000002,5.181600000000003,2,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Cl)c1,CHEMBL3944027,12.75,7.894489815230026,456.8860000000002,4.816200000000003,2,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3)nc3c2CSCC3)c1,CHEMBL4780534,132.1,6.879097182385473,434.52100000000024,4.934900000000003,2,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2Br)c1,CHEMBL3904778,35.25,7.452840878672583,471.31100000000015,4.916700000000002,2,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3947802,102.75,6.988218169451893,460.41200000000015,5.173000000000003,2,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2Cl)c1,CHEMBL3913778,102.75,6.988218169451893,426.8600000000001,4.8076000000000025,2,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3)nc3c2CSCC3)c1,CHEMBL4776833,638.4,6.194907121657327,434.52100000000024,4.934900000000003,2,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2Br)c1,CHEMBL3894076,335.0,6.474955192963154,471.31100000000015,4.916700000000003,2,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1,CHEMBL3930810,20.0,7.698970004336019,460.41200000000015,5.173000000000003,2,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,CHEMBL3978161,102.75,6.988218169451893,430.3860000000001,5.164400000000002,2,6,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2Cl)c1,CHEMBL3975588,650.0,6.187086643357144,396.83400000000006,4.799000000000002,2,6,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2F)c1,CHEMBL3928176,110.0,6.958607314841775,380.3790000000001,4.284700000000002,2,6,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccn(C)n3)nc3[nH]ccc23)c1,CHEMBL3786453,27.0,7.568636235841013,375.39200000000005,3.351800000000001,3,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)c1,CHEMBL3786962,13.0,7.886056647693163,375.39200000000005,3.351800000000001,3,7,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(C4CCN(C)CC4)c3)c(C(N)=O)nc2C(C)C)c1,CHEMBL3663930,1.65,8.782516055786093,504.59500000000037,3.8225000000000016,3,9,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccc(Br)cc34)cc(N3CCN(C)CC3)n2)c1,CHEMBL3604940,400.0,6.3979400086720375,549.4330000000001,4.527600000000003,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C(C)=O)CC3)n2)c1,CHEMBL3604941,600.0,6.221848749616356,498.5470000000003,3.6818000000000017,3,8,True
C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,CHEMBL3604937,500.0,6.301029995663981,470.53700000000026,3.765100000000002,3,8,True
C=CC(=O)Nc1cccc(Oc2nccc(Nc3cc(C)[nH]n3)n2)c1,CHEMBL3604931,1350.0,5.8696662315049934,336.355,3.16852,3,6,True
C=CC(=O)Nc1ccccc1-c1nc(Nc2cc[nH]n2)c2ccccc2n1,CHEMBL3604911,1900.0,5.721246399047171,356.38900000000007,3.888000000000001,3,5,True
C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3cc(OC)c(C)c(OC)c3)nn21,CHEMBL5282956,18.0,7.7447274948966935,461.5220000000002,3.504120000000002,3,7,True
C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3cc(OC)c(C4CC4)c(OC)c3)nn21,CHEMBL5272404,64.0,7.1938200260161125,487.5600000000003,4.073100000000002,3,7,True
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,CHEMBL4280174,15.3,7.815308569182402,464.95700000000033,4.573900000000003,3,7,True
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(NC(=O)CN3CCOCC3)cc2)ncc1Cl,CHEMBL4278226,21.7,7.663540266151471,507.9820000000003,4.012400000000002,4,8,True
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,CHEMBL4284684,24.8,7.605548319173784,508.96600000000035,3.979300000000003,3,8,True
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCCN3CCOCC3)cc2)ncc1Cl,CHEMBL4276744,21.5,7.667561540084395,509.01000000000045,4.842800000000004,3,8,True
C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)ncc1Cl,CHEMBL4288080,13.4,7.872895201635193,494.9830000000004,4.452700000000004,3,8,True
C=CC(=O)Nc1ccccc1Nc1ncnc2cc(OC)c(OCCN3CCOCC3)cc12,CHEMBL5283875,14.35,7.843148098929989,449.5110000000004,3.217500000000001,2,8,True
C=CC(=O)Nc1ccccc1Oc1nc(Nc2cc(C)[nH]n2)cc(N2CCN(C)CC2)n1,CHEMBL3604920,900.0,6.045757490560675,434.50400000000025,2.9203200000000002,3,8,True
C=CC(=O)Nc1ccccc1Oc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1Cl,CHEMBL4210237,8420.0,5.0746879085003505,494.9830000000003,4.550800000000003,2,8,True
C=CC(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,CHEMBL281467,675.25,6.170535407140512,394.232,4.132080000000002,2,5,True
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,CHEMBL490496,0.1585,9.79997073344623,481.95900000000034,4.268100000000003,1,6,True
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1CCCCN1CCOCC1,CHEMBL521601,2.692,8.569924944448061,483.9750000000004,4.187500000000003,1,6,True
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OC,CHEMBL490497,0.955,9.019996628416253,372.7870000000001,3.5412000000000017,1,5,True
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCC(C)CC1,CHEMBL448172,6.607,8.179995693191682,498.0020000000004,5.033400000000005,1,6,True
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL489897,1.514,8.819874124835946,485.9470000000004,3.633700000000002,1,7,True
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,CHEMBL490498,0.9772,9.010016541698601,416.8400000000002,3.557800000000002,1,6,True
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,CHEMBL417478,59.58,7.224899501120976,482.94700000000034,4.420900000000004,2,7,True
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1CCCCN1CCOCC1,CHEMBL281543,2551.35,5.593229959797844,484.9630000000004,4.340300000000003,2,7,True
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,CHEMBL31816,145.975,6.835721516076675,373.7750000000001,3.6940000000000017,2,6,True
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL284326,135.3,6.868702203402377,499.9780000000004,3.7017000000000015,2,8,True
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL31656,217.75,6.6620418363203,486.9350000000004,3.786500000000002,2,8,True
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,CHEMBL31570,188.985,6.7235726650106225,417.8280000000002,3.710600000000002,2,7,True
C=CC(=O)Oc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC,CHEMBL5181469,0.54,9.267606240177031,408.2160000000001,4.9193000000000024,1,6,True
C=CC(=O)Oc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC,CHEMBL4435699,15.0,7.823908740944319,387.7980000000001,4.656000000000002,1,6,True
C=CC(=O)Oc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,CHEMBL2437482,60.4,7.218963061378868,415.4090000000001,3.019300000000001,1,9,True
C=CC(=O)c1ccc2ccccc2c1,CHEMBL154580,10000.0,5.0,182.22199999999998,3.2085000000000017,0,1,True
C=CCC(=O)N(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C,CHEMBL5093625,39.62,7.402085528797472,568.6820000000001,5.059300000000004,3,9,False
C=CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,CHEMBL589826,32.6,7.486782399932061,401.8690000000001,5.909600000000004,1,5,True
C=CCCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3ccn(C)n3)n2)cc1NC(=O)C=C,CHEMBL5090133,7513.0,5.124186611160242,505.6270000000002,3.7745000000000015,3,10,True
C=CCCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C,CHEMBL5093402,13.11,7.8823973083099155,554.6990000000001,5.532700000000005,3,9,False
C=CCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,CHEMBL3671504,90.0,7.045757490560675,457.30300000000017,5.354400000000003,2,5,True
C=CCN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL414220,71.0,7.1487416512809245,450.3400000000001,4.195600000000002,2,5,True
C=CCNC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,CHEMBL3671513,19.0,7.721246399047171,529.3700000000001,4.263500000000002,4,6,True
